PC,Pick up car,SP,2604,XM,40,LCL,Generic,Midway,Interchange,Junction,Depot,,,,,,,,,IDcnl1flxniaxc,,,,0,,,load
PC,Pick up car,WJ&S,3565,XM,40,Empty,Generic,Midway,Interchange,Junction,Steel Products,,,,,,,,,IDkl56e079tvnx,,,,0,,,empty
PC,Pick up car,PL,5550,GB,40,Empty,Generic,Midway,Interchange,Junction,Steel Products,,,,,,,,,IDinfczzltrxey,,,,0,,,empty
PC,Pick up car,WJ&S,5624,XM,40,LCL,Generic,Midway,Interchange,Valley,Depot,,,,,,,,,IDvu9zh5u9cb6e,,,,0,,,load
PC,Pick up car,WJ&S,6658,XM,40,LCL,Generic,Midway,Interchange,Valley,Depot,,,,,,,,,ID7ps46r8j3ucq,,,,0,,,load
PC,Pick up car,CS,5981,XM,40,LCL,Generic,Midway,Interchange,Valley,Depot,,,,,,,,,ID4i4e9zj9uy9v,,,,0,,,load
PC,Pick up car,DL&W,0237,XM,40,Merchandise,Generic,Midway,Interchange,Valley,General Delivery,,,,,,,,,ID1rq1sunkh7jn,,,,0,,,load
PC,Pick up car,PRR,1035,XM,40,Merchandise,Generic,Midway,Interchange,Valley,General Delivery,,,,,,,,,ID1zqhyvo8dxxb,,,,0,,,load
PC,Pick up car,FGEX,9586,RB,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,IDv1wq1cfvnk4a,,,,0,Easton,,load
PC,Pick up car,FGEX,0775,RB,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,ID5hsqgn36j9my,,,,0,Easton,,load
PC,Pick up car,FGEX,2300,RS,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,ID4ln8kzuc6877,,,,0,Easton,,load
PC,Pick up car,FGEX,2420,RS,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,IDsptgk3fh144m,,,,0,Easton,,load
PC,Pick up car,FGEX,2534,RB,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,IDhnk8dtlbhkhy,,,,0,Easton,,load
PC,Pick up car,FGEX,2746,RB,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,IDqdgfpxfowi9d,,,,0,Easton,,load
PC,Pick up car,FGEX,2851,RB,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,IDruua2j4dp5c4,,,,0,Easton,,load
PC,Pick up car,FGEX,3251,RB,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,IDoy6613zn1xio,,,,0,Easton,,load
PC,Pick up car,FGEX,6135,RB,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,ID8fh29qr2osqc,,,,0,Easton,,load
PC,Pick up car,FGEX,8387,RS,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,IDh3v6ivoh1x1o,,,,0,Easton,,load
PC,Pick up car,FGEX,9060,RS,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,IDupn67kvttdm0,,,,0,Easton,,load
PC,Pick up car,FGEX,9138,RB,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,IDfl6k2va0sr8a,,,,0,Easton,,load
SC,Set out car,PRR,8860,HK,40,Empty,Generic,Junction,Coal,Midway,Interchange,,,,,,,,,ID5ng3jkt51oxx,,,,0,Northton,,empty
SC,Set out car,B&O,1876,HK,40,Empty,Generic,Junction,Coal,Midway,Interchange,,,,,,,,,IDqkofg1wuak7o,,,,0,Northton,,empty
SC,Set out car,NYNH&H,4320,GB,40,steel rods,Generic,Junction,Steel Products,Midway,Interchange,,,,,,,,,IDrchcrqk8fm18,,,,0,Easton,,load
SC,Set out car,AT&SF,8501,XM,40,steel products,Generic,Junction,Steel Products,Midway,Interchange,,,,,,,,,IDkg1pj418mduu,,,,0,Northton,,load
SC,Set out car,PL,3670,GB,40,steel rods,Generic,Junction,Steel Products,Midway,Interchange,,,,,,,,,IDcb45epydgtbf,,,,0,Northton,,load
SC,Set out car,P&R,8004,HK,40,Empty,Generic,Valley,Coal,Midway,Interchange,,,,,,,,,IDan4r12vczvn7,,,,0,Northton,,empty
SC,Set out car,NYC,6203,XM,40,LCL,Generic,Valley,Depot,Midway,Interchange,,,,,,,,,IDaq2tx6y5vqrk,,,,0,Downtown,DX,load
SC,Set out car,FGEX,1736,RB,40,Produce,Generic,Valley,Produce,Midway,Interchange,,R5,,,,,,,IDfoyewy7w83yo,,,,0,Easton,,load
SC,Set out car,FGEX,1781,RS,40,Produce,Generic,Valley,Produce,Midway,Interchange,,R5,,,,,,,IDskigg81fp9ps,,,,0,Easton,,load
SC,Set out car,FGEX,1842,RB,40,Produce,Generic,Valley,Produce,Midway,Interchange,,R5,,,,,,,ID1ibxlfswha2n,,,,0,Easton,,load
SC,Set out car,FGEX,3887,RB,40,Produce,Generic,Valley,Produce,Midway,Interchange,,R5,,,,,,,IDy9c1khiz148a,,,,0,Easton,,load
SC,Set out car,FGEX,4338,RS,40,Produce,Generic,Valley,Produce,Midway,Interchange,,R5,,,,,,,IDb328y8vfdcbf,,,,0,Easton,,load
SC,Set out car,FGEX,4406,RS,40,Produce,Generic,Valley,Produce,Midway,Interchange,,R5,,,,,,,IDp831drftia6k,,,,0,Easton,,load
SC,Set out car,FGEX,5306,RB,40,Produce,Generic,Valley,Produce,Midway,Interchange,,R5,,,,,,,IDtmdp1iv6oip2,,,,0,Easton,,load
SC,Set out car,FGEX,5733,RB,40,Produce,Generic,Valley,Produce,Midway,Interchange,,R5,,,,,,,IDikjzoi1ii026,,,,0,Easton,,load
SC,Set out car,FGEX,6554,RB,40,Produce,Generic,Valley,Produce,Midway,Interchange,,R5,,,,,,,IDr2tzj7edbkyr,,,,0,Easton,,load
SC,Set out car,FGEX,6993,RB,40,Produce,Generic,Valley,Produce,Midway,Interchange,,R5,,,,,,,ID8oh3shpctkr8,,,,0,Easton,,load
SC,Set out car,FGEX,8617,RS,40,Produce,Generic,Valley,Produce,Midway,Interchange,,R5,,,,,,,IDp7d2b5w0g5tq,,,,0,Easton,,load
SC,Set out car,FGEX,8881,RB,40,Produce,Generic,Valley,Produce,Midway,Interchange,,R5,,,,,,,IDbr6h0cbjlj66,,,,0,Easton,,load
TD,Train Departs,Midway,South
TL,Train Length Empties Cars,1012,0,22
TW,Train Weight,36
LN,Location Name,Junction
AT,Arrival Time,04:47
EDT,Estimated Departure Time,04:59
SC,Set out car,B&A,1434,XM,40,LCL,Generic,Midway,Interchange,Junction,Depot,,,,,,,,,IDg7y5wlzn92ig,,,,0,,,load
SC,Set out car,SP,2604,XM,40,LCL,Generic,Midway,Interchange,Junction,Depot,,,,,,,,,IDcnl1flxniaxc,,,,0,,,load
SC,Set out car,WJ&S,3565,XM,40,Empty,Generic,Midway,Interchange,Junction,Steel Products,,,,,,,,,IDkl56e079tvnx,,,,0,,,empty
SC,Set out car,PL,5550,GB,40,Empty,Generic,Midway,Interchange,Junction,Steel Products,,,,,,,,,IDinfczzltrxey,,,,0,,,empty
TD,Train Departs,Junction,North
TL,Train Length Empties Cars,836,0,18
TW,Train Weight,36
LN,Location Name,Valley
AT,Arrival Time,05:03
EDT,Estimated Departure Time,05:57
SL,Set out loco,PRR,936,H9s,40,ESLF,,Valley,Roundhouse,Valley,Roundhouse,,,,,ID15od3gx529,
SC,Set out car,WJ&S,5624,XM,40,LCL,Generic,Midway,Interchange,Valley,Depot,,,,,,,,,IDvu9zh5u9cb6e,,,,0,,,load
SC,Set out car,WJ&S,6658,XM,40,LCL,Generic,Midway,Interchange,Valley,Depot,,,,,,,,,ID7ps46r8j3ucq,,,,0,,,load
SC,Set out car,CS,5981,XM,40,LCL,Generic,Midway,Interchange,Valley,Depot,,,,,,,,,ID4i4e9zj9uy9v,,,,0,,,load
SC,Set out car,DL&W,0237,XM,40,Merchandise,Generic,Midway,Interchange,Valley,General Delivery,,,,,,,,,ID1rq1sunkh7jn,,,,0,,,load
SC,Set out car,PRR,1035,XM,40,Merchandise,Generic,Midway,Interchange,Valley,General Delivery,,,,,,,,,ID1zqhyvo8dxxb,,,,0,,,load
SC,Set out car,FGEX,9586,RB,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,IDv1wq1cfvnk4a,,,,0,Easton,,load
SC,Set out car,FGEX,0775,RB,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,ID5hsqgn36j9my,,,,0,Easton,,load
SC,Set out car,FGEX,2300,RS,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,ID4ln8kzuc6877,,,,0,Easton,,load
SC,Set out car,FGEX,2420,RS,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,IDsptgk3fh144m,,,,0,Easton,,load
SC,Set out car,FGEX,2534,RB,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,IDhnk8dtlbhkhy,,,,0,Easton,,load
SC,Set out car,FGEX,2746,RB,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,IDqdgfpxfowi9d,,,,0,Easton,,load
SC,Set out car,FGEX,2851,RB,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,IDruua2j4dp5c4,,,,0,Easton,,load
SC,Set out car,FGEX,3251,RB,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,IDoy6613zn1xio,,,,0,Easton,,load
SC,Set out car,FGEX,6135,RB,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,ID8fh29qr2osqc,,,,0,Easton,,load
SC,Set out car,FGEX,8387,RS,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,IDh3v6ivoh1x1o,,,,0,Easton,,load
SC,Set out car,FGEX,9060,RS,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,IDupn67kvttdm0,,,,0,Easton,,load
SC,Set out car,FGEX,9138,RB,40,Iced,Generic,Midway,Interchange,Valley,Produce,,R6,,,,,,,IDfl6k2va0sr8a,,,,0,Easton,,load
SC,Set out car,PRR,689,NM,40,Occupied,Generic,Valley,Roundhouse,Valley,Off Spot,,,,,,C,,,IDjupisl36mvqs,,,,0,,,load
TT,Train Terminates,Valley
