PC,Pick up car,B&O,8996,HK,40,Empty,Generic,City,73,City,OB-Northton,,,,,,,,,IDpllsmgwgyy76,,,,0,Northton,,empty
PC,Pick up car,PRR,6115,HK,40,Empty,Generic,City,73,City,OB-Northton,,,,,,,,,IDi4sy8v97rncb,,,,0,Northton,,empty
PC,Pick up car,P&R,7136,HK,40,Empty,Generic,City,73,City,OB-Northton,,,,,,,,,ID8nbptq9jr8s,,,,0,Northton,,empty
PC,Pick up car,B&O,1107,HK,40,Empty,Generic,City,73,City,OB-Northton,,,,,,,,,IDqods205cj5py,,,,0,Northton,,empty
PC,Pick up car,UTLX,7837,TM,40,Empty,Generic,City,74,City,OB-Northton,,,,,,,,,IDav9xozn7xs0m,,,,0,Northton,,empty
PC,Pick up car,ER,2798,XM,40,Empty,Generic,City,74,City,OB-Northton,,,,,,,,,ID3tlsfhu79m5h,,,,0,Northton,,empty
PC,Pick up car,B&O,3502,HK,40,Empty,Generic,City,74,City,OB-Northton,,,,,,,,,ID10bvds002pz8,,,,0,Northton,,empty
PC,Pick up car,PRR,7291,XM,40,Empty,Generic,City,74,City,OB-Northton,,,,,,,,,IDgztbxdxu9om8,,,,0,Northton,,empty
PC,Pick up car,TCX,1116,TM,40,Empty,Generic,City,74,City,OB-Northton,,,,,,,,,IDv54ph7t8p25u,,,,0,Northton,,empty
PC,Pick up car,B&A,5607,GB,40,Empty,Generic,City,74,City,OB-Northton,,,,,,,,,IDfjsdgb2h38ly,,,,0,Northton,,empty
PC,Pick up car,NYNH&H,0540,XM,40,Empty,Generic,City,75,City,OB-Northton,,,,,,,,,IDg402cq00mwc0,,,,0,Northton,,empty
PC,Pick up car,CS,3576,XM,40,Empty,Generic,City,75,City,OB-Northton,,,,,,,,,IDzdvotguqei40,,,,0,Northton,,empty
PC,Pick up car,DL&W,7977,XM,40,Empty,Generic,City,75,City,OB-Northton,,,,,,,,,IDtg8duhmemrsy,,,,0,Northton,,empty
PC,Pick up car,WJ&S,3080,XM,40,Empty,Generic,City,75,City,OB-Northton,,,,,,,,,ID3usuapsgqwcf,,,,0,Northton,,empty
SC,Set out car,PRR,4961,FM,40,Empty,Generic,City,72,City,OB-Northton,,,,,,,,,ID1l1d5mmjfnuq,,,,0,Northton,,empty
SC,Set out car,PL,2128,FM,40,Empty,Generic,City,72,City,OB-Northton,,,,,,,,,IDsjmozpnyvo9r,,,,0,Northton,,empty
SC,Set out car,PRR,5992,GB,40,Empty,Generic,City,72,City,OB-Northton,,,,,,,,,IDi3bvh3o4l20e,,,,0,Northton,,empty
SC,Set out car,PGCC,5648,HK,40,Empty,Generic,City,72,City,OB-Northton,,,,,,,,,IDa6iqcxz32ogk,,,,0,Northton,,empty
SC,Set out car,PGCC,1635,HK,40,Empty,Generic,City,72,City,OB-Northton,,,,,,,,,IDz0ppd39jt9yj,,,,0,Northton,,empty
SC,Set out car,P&R,1166,HK,40,Empty,Generic,City,72,City,OB-Northton,,,,,,,,,ID9k0uz2a2nyy,,,,0,Northton,,empty
SC,Set out car,PGCC,3336,HK,40,Empty,Generic,City,72,City,OB-Northton,,,,,,,,,IDgjmbudbdxymw,,,,0,Northton,,empty
SC,Set out car,B&O,8552,HK,40,Empty,Generic,City,72,City,OB-Northton,,,,,,,,,IDu1re9eemwpjl,,,,0,Northton,,empty
SC,Set out car,TCX,0510,TM,40,Empty,Generic,City,73,City,OB-Northton,,,,,,,,,ID0zburxqnj9rj,,,,0,Northton,,empty
SC,Set out car,PL,2120,GB,40,Empty,Generic,City,73,City,OB-Northton,,,,,,,,,IDuko4kgpasf6j,,,,0,Northton,,empty
SC,Set out car,B&A,2789,FM,40,Empty,Generic,City,73,City,OB-Northton,,,,,,,,,IDntvhvpwj9i11,,,,0,Northton,,empty
SC,Set out car,PRR,6262,GB,40,Empty,Generic,City,73,City,OB-Northton,,,,,,,,,ID8r1ikey8o2g6,,,,0,Northton,,empty
SC,Set out car,PRR,7333,GB,40,Empty,Generic,City,73,City,OB-Northton,,,,,,,,,ID9u5teexmp9u2,,,,0,Northton,,empty
SC,Set out car,M&P,5577,XM,40,Empty,Generic,City,73,City,OB-Northton,,,,,,,,,IDfoptm5gaur96,,,,0,Northton,,empty
SC,Set out car,UTLX,1758,TM,40,Empty,Generic,City,73,City,OB-Northton,,,,,,,,,ID9rp82h8cqfy,,,,0,Northton,,empty
SC,Set out car,PGCC,7590,HK,40,Empty,Generic,City,73,City,OB-Northton,,,,,,,,,IDtl0gmzawdpny,,,,0,Northton,,empty
SC,Set out car,B&O,8996,HK,40,Empty,Generic,City,73,City,OB-Northton,,,,,,,,,IDpllsmgwgyy76,,,,0,Northton,,empty
SC,Set out car,PRR,6115,HK,40,Empty,Generic,City,73,City,OB-Northton,,,,,,,,,IDi4sy8v97rncb,,,,0,Northton,,empty
SC,Set out car,P&R,7136,HK,40,Empty,Generic,City,73,City,OB-Northton,,,,,,,,,ID8nbptq9jr8s,,,,0,Northton,,empty
SC,Set out car,B&O,1107,HK,40,Empty,Generic,City,73,City,OB-Northton,,,,,,,,,IDqods205cj5py,,,,0,Northton,,empty
SC,Set out car,UTLX,7837,TM,40,Empty,Generic,City,74,City,OB-Northton,,,,,,,,,IDav9xozn7xs0m,,,,0,Northton,,empty
SC,Set out car,ER,2798,XM,40,Empty,Generic,City,74,City,OB-Northton,,,,,,,,,ID3tlsfhu79m5h,,,,0,Northton,,empty
SC,Set out car,B&O,3502,HK,40,Empty,Generic,City,74,City,OB-Northton,,,,,,,,,ID10bvds002pz8,,,,0,Northton,,empty
SC,Set out car,PRR,7291,XM,40,Empty,Generic,City,74,City,OB-Northton,,,,,,,,,IDgztbxdxu9om8,,,,0,Northton,,empty
SC,Set out car,TCX,1116,TM,40,Empty,Generic,City,74,City,OB-Northton,,,,,,,,,IDv54ph7t8p25u,,,,0,Northton,,empty
SC,Set out car,B&A,5607,GB,40,Empty,Generic,City,74,City,OB-Northton,,,,,,,,,IDfjsdgb2h38ly,,,,0,Northton,,empty
SC,Set out car,NYNH&H,0540,XM,40,Empty,Generic,City,75,City,OB-Northton,,,,,,,,,IDg402cq00mwc0,,,,0,Northton,,empty
SC,Set out car,CS,3576,XM,40,Empty,Generic,City,75,City,OB-Northton,,,,,,,,,IDzdvotguqei40,,,,0,Northton,,empty
SC,Set out car,DL&W,7977,XM,40,Empty,Generic,City,75,City,OB-Northton,,,,,,,,,IDtg8duhmemrsy,,,,0,Northton,,empty
SC,Set out car,WJ&S,3080,XM,40,Empty,Generic,City,75,City,OB-Northton,,,,,,,,,ID3usuapsgqwcf,,,,0,Northton,,empty
TT,Train Terminates,City
